ID,Round,Home,Away,Phase,Team_In_Poss,Location,Side,Play_Start,Points_Difference,Seconds_Remaining,Yellow_Cards_Own,Yellow_Cards_Opp,Red_Cards_Own,Red_Cards_Opp,Outcome
32173,20,Leicester,Bristol,1,Away,22m-5m (opp),Centre,Quick Tap,-3,1858,0,1,0,0,Against Penalty Kick (-3)
32174,20,Leicester,Bristol,2,Away,22m-5m (opp),Centre,Quick Tap,-3,1847,0,1,0,0,Against Penalty Kick (-3)
32175,20,Leicester,Bristol,3,Away,5m-Goal (opp),Centre,Quick Tap,-3,1842,0,1,0,0,Against Penalty Kick (-3)
32176,20,Leicester,Bristol,1,Home,Goal-5m (own),Centre,Turnover Steal,3,1839,1,0,0,0,For Penalty Kick (+3)
32177,20,Leicester,Bristol,1,Away,5m-22m (own),Centre,Restart Kick,-3,1789,0,1,0,0,Against Penalty Kick (-3)
32178,20,Leicester,Bristol,2,Away,22m-10m (own),Left,Restart Kick,-3,1780,0,1,0,0,Against Penalty Kick (-3)
32179,20,Leicester,Bristol,3,Away,22m-10m (own),Centre,Restart Kick,-3,1773,0,1,0,0,Against Penalty Kick (-3)
32180,20,Leicester,Bristol,4,Away,22m-10m (own),Centre,Restart Kick,-3,1765,0,1,0,0,Against Penalty Kick (-3)
32181,20,Leicester,Bristol,5,Away,22m-10m (own),Centre,Restart Kick,-3,1758,0,1,0,0,Against Penalty Kick (-3)
32182,20,Leicester,Bristol,6,Away,22m-10m (own),Centre,Restart Kick,-3,1751,0,1,0,0,Against Penalty Kick (-3)
32183,20,Leicester,Bristol,1,Home,22m-10m (own),Centre,Kick (Open Play),3,1747,1,0,0,0,For Penalty Kick (+3)
32184,20,Leicester,Bristol,2,Home,10m-Half (own),Centre,Kick (Open Play),3,1741,1,0,0,0,For Penalty Kick (+3)
32185,20,Leicester,Bristol,3,Home,10m-Half (own),Centre,Kick (Open Play),3,1734,1,0,0,0,For Penalty Kick (+3)
32186,20,Leicester,Bristol,1,Away,10m-Half (own),Right,Lineout,-3,1699,0,1,0,0,Against Penalty Kick (-3)
32187,20,Leicester,Bristol,2,Away,10m-Half (own),Right,Lineout,-3,1685,0,1,0,0,Against Penalty Kick (-3)
32188,20,Leicester,Bristol,3,Away,10m-Half (own),Centre,Lineout,-3,1679,0,1,0,0,Against Penalty Kick (-3)
32189,20,Leicester,Bristol,1,Away,10m-Half (own),Left,Quick Tap,-3,1668,0,1,0,0,Against Penalty Kick (-3)
32190,20,Leicester,Bristol,2,Away,10m-22m (opp),Left,Quick Tap,-3,1659,0,1,0,0,Against Penalty Kick (-3)
32191,20,Leicester,Bristol,1,Home,22m-10m (own),Centre,Turnover Steal,3,1654,1,0,0,0,For Penalty Kick (+3)
32192,20,Leicester,Bristol,2,Home,10m-Half (own),Right,Turnover Steal,3,1647,1,0,0,0,For Penalty Kick (+3)
32193,20,Leicester,Bristol,3,Home,10m-Half (own),Right,Turnover Steal,3,1642,1,0,0,0,For Penalty Kick (+3)
32194,20,Leicester,Bristol,1,Home,22m-5m (opp),Right,Lineout,3,1576,1,0,0,0,For Penalty Kick (+3)
32195,20,Leicester,Bristol,2,Home,22m-5m (opp),Right,Lineout,3,1567,1,0,0,0,For Penalty Kick (+3)
32196,20,Leicester,Bristol,1,Home,22m-5m (opp),Centre,Kick (Open Play),3,1561,1,0,0,0,For Penalty Kick (+3)
32198,20,Leicester,Bristol,1,Home,5m-22m (own),Centre,Restart Kick,6,1424,1,0,0,0,Against Try (-5)
32199,20,Leicester,Bristol,2,Home,22m-10m (own),Centre,Restart Kick,6,1412,1,0,0,0,Against Try (-5)
32200,20,Leicester,Bristol,1,Away,22m-10m (own),Left,Kick (Open Play),-6,1408,0,1,0,0,For Try (+5)
32201,20,Leicester,Bristol,2,Away,10m-Half (own),Centre,Kick (Open Play),-6,1401,0,1,0,0,For Try (+5)
32202,20,Leicester,Bristol,3,Away,10m-Half (own),Left,Kick (Open Play),-6,1393,0,1,0,0,For Try (+5)
32203,20,Leicester,Bristol,4,Away,10m-Half (own),Centre,Kick (Open Play),-6,1388,0,1,0,0,For Try (+5)
32204,20,Leicester,Bristol,5,Away,22m-5m (opp),Centre,Kick (Open Play),-6,1372,0,1,0,0,For Try (+5)
32206,20,Leicester,Bristol,1,Away,5m-22m (own),Centre,Restart Kick,-1,1267,0,1,0,0,Against Penalty Kick (-3)
32207,20,Leicester,Bristol,2,Away,22m-10m (own),Left,Restart Kick,-1,1260,0,1,0,0,Against Penalty Kick (-3)
32208,20,Leicester,Bristol,3,Away,22m-10m (own),Centre,Restart Kick,-1,1254,0,1,0,0,Against Penalty Kick (-3)
32209,20,Leicester,Bristol,1,Home,10m-Half (own),Left,Scrum,1,1169,0,0,0,0,For Penalty Kick (+3)
32210,20,Leicester,Bristol,1,Home,10m-22m (opp),Left,Lineout,1,1127,0,0,0,0,For Penalty Kick (+3)
32211,20,Leicester,Bristol,2,Home,10m-22m (opp),Centre,Lineout,1,1117,0,0,0,0,For Penalty Kick (+3)
32212,20,Leicester,Bristol,3,Home,10m-22m (opp),Centre,Lineout,1,1097,0,0,0,0,For Penalty Kick (+3)
32213,20,Leicester,Bristol,4,Home,10m-22m (opp),Centre,Lineout,1,1091,0,0,0,0,For Penalty Kick (+3)
32214,20,Leicester,Bristol,5,Home,10m-22m (opp),Centre,Lineout,1,1084,0,0,0,0,For Penalty Kick (+3)
32215,20,Leicester,Bristol,6,Home,10m-22m (opp),Centre,Lineout,1,1069,0,0,0,0,For Penalty Kick (+3)
32216,20,Leicester,Bristol,1,Away,22m-10m (own),Right,Lineout,-1,1013,0,0,0,0,Against Penalty Kick (-3)
32217,20,Leicester,Bristol,2,Away,22m-10m (own),Centre,Lineout,-1,1004,0,0,0,0,Against Penalty Kick (-3)
32218,20,Leicester,Bristol,3,Away,Half-10m (opp),Centre,Lineout,-1,992,0,0,0,0,Against Penalty Kick (-3)
32219,20,Leicester,Bristol,4,Away,Half-10m (opp),Left,Lineout,-1,984,0,0,0,0,Against Penalty Kick (-3)
32220,20,Leicester,Bristol,5,Away,10m-22m (opp),Centre,Lineout,-1,978,0,0,0,0,Against Penalty Kick (-3)
32221,20,Leicester,Bristol,6,Away,10m-22m (opp),Right,Lineout,-1,968,0,0,0,0,Against Penalty Kick (-3)
32222,20,Leicester,Bristol,7,Away,10m-22m (opp),Centre,Lineout,-1,962,0,0,0,0,Against Penalty Kick (-3)
32223,20,Leicester,Bristol,8,Away,10m-22m (opp),Centre,Lineout,-1,955,0,0,0,0,Against Penalty Kick (-3)
32224,20,Leicester,Bristol,9,Away,10m-22m (opp),Left,Lineout,-1,947,0,0,0,0,Against Penalty Kick (-3)
32225,20,Leicester,Bristol,10,Away,10m-22m (opp),Centre,Lineout,-1,941,0,0,0,0,Against Penalty Kick (-3)
32226,20,Leicester,Bristol,1,Away,22m-10m (own),Right,Lineout,-1,895,0,0,0,0,Against Penalty Kick (-3)
32227,20,Leicester,Bristol,2,Away,10m-Half (own),Centre,Lineout,-1,886,0,0,0,0,Against Penalty Kick (-3)
32228,20,Leicester,Bristol,1,Home,10m-22m (opp),Right,Scrum,1,828,0,0,0,0,For Penalty Kick (+3)
32229,20,Leicester,Bristol,2,Home,Half-10m (opp),Centre,Scrum,1,816,0,0,0,0,For Penalty Kick (+3)
32230,20,Leicester,Bristol,1,Home,Half-10m (opp),Centre,Scrum,1,725,0,0,0,0,For Penalty Kick (+3)
32232,20,Leicester,Bristol,1,Home,5m-22m (own),Centre,Restart Kick,4,616,0,0,0,0,Against Converted Try (-7)
32233,20,Leicester,Bristol,2,Home,22m-10m (own),Centre,Restart Kick,4,607,0,0,0,0,Against Converted Try (-7)
32234,20,Leicester,Bristol,3,Home,22m-10m (own),Centre,Restart Kick,4,594,0,0,0,0,Against Converted Try (-7)
32235,20,Leicester,Bristol,1,Home,Half-10m (opp),Right,Kick (Open Play),4,588,0,0,0,0,Against Converted Try (-7)
32236,20,Leicester,Bristol,2,Home,Half-10m (opp),Right,Kick (Open Play),4,584,0,0,0,0,Against Converted Try (-7)
32237,20,Leicester,Bristol,3,Home,10m-Half (own),Right,Kick (Open Play),4,574,0,0,0,0,Against Converted Try (-7)
32238,20,Leicester,Bristol,4,Home,10m-Half (own),Centre,Kick (Open Play),4,567,0,0,0,0,Against Converted Try (-7)
32239,20,Leicester,Bristol,1,Away,10m-Half (own),Centre,Scrum,-4,515,0,0,0,0,For Converted Try (+7)
32240,20,Leicester,Bristol,1,Home,Goal-5m (own),Right,Kick (Open Play),4,503,0,0,0,0,Against Converted Try (-7)
32241,20,Leicester,Bristol,1,Away,5m-Goal (opp),Left,Scrum,-4,446,0,0,0,0,For Converted Try (+7)
32242,20,Leicester,Bristol,1,Away,5m-Goal (opp),Left,Lineout,-4,410,0,0,0,0,For Converted Try (+7)
32243,20,Leicester,Bristol,1,Away,5m-Goal (opp),Left,Lineout,-4,358,0,0,0,0,For Converted Try (+7)
32245,20,Leicester,Bristol,1,Away,5m-22m (own),Centre,Restart Kick,3,236,0,0,0,0,End of Half / Match (0)
32246,20,Leicester,Bristol,2,Away,5m-22m (own),Centre,Restart Kick,3,228,0,0,0,0,End of Half / Match (0)
32247,20,Leicester,Bristol,3,Away,5m-22m (own),Centre,Restart Kick,3,222,0,0,0,0,End of Half / Match (0)
32248,20,Leicester,Bristol,4,Away,5m-22m (own),Centre,Restart Kick,3,216,0,0,0,0,End of Half / Match (0)
32249,20,Leicester,Bristol,5,Away,5m-22m (own),Centre,Restart Kick,3,202,0,0,0,0,End of Half / Match (0)
32250,20,Leicester,Bristol,6,Away,5m-22m (own),Left,Restart Kick,3,195,0,0,0,0,End of Half / Match (0)
32251,20,Leicester,Bristol,1,Home,10m-Half (own),Centre,Kick (Open Play),-3,190,0,0,0,0,End of Half / Match (0)
32252,20,Leicester,Bristol,2,Home,Half-10m (opp),Centre,Kick (Open Play),-3,180,0,0,0,0,End of Half / Match (0)
32253,20,Leicester,Bristol,3,Home,Half-10m (opp),Centre,Kick (Open Play),-3,170,0,0,0,0,End of Half / Match (0)
32254,20,Leicester,Bristol,4,Home,Half-10m (opp),Centre,Kick (Open Play),-3,162,0,0,0,0,End of Half / Match (0)
32255,20,Leicester,Bristol,1,Home,10m-22m (opp),Left,Lineout,-3,82,0,0,0,0,End of Half / Match (0)
32256,20,Leicester,Bristol,2,Home,10m-22m (opp),Centre,Lineout,-3,77,0,0,0,0,End of Half / Match (0)
32257,20,Leicester,Bristol,3,Home,10m-22m (opp),Centre,Lineout,-3,72,0,0,0,0,End of Half / Match (0)
32258,20,Leicester,Bristol,4,Home,10m-22m (opp),Right,Lineout,-3,68,0,0,0,0,End of Half / Match (0)
32259,20,Leicester,Bristol,5,Home,10m-22m (opp),Centre,Lineout,-3,62,0,0,0,0,End of Half / Match (0)
32260,20,Leicester,Bristol,1,Away,22m-10m (own),Centre,Scrum,3,26,0,0,0,0,End of Half / Match (0)
32261,20,Leicester,Bristol,1,Home,Half-10m (opp),Left,Scrum,-3,0,0,0,0,0,End of Half / Match (0)
32262,20,Leicester,Bristol,2,Home,Half-10m (opp),Centre,Scrum,-3,0,0,0,0,0,End of Half / Match (0)
32263,20,Leicester,Bristol,3,Home,Half-10m (opp),Centre,Scrum,-3,0,0,0,0,0,End of Half / Match (0)
32264,20,Leicester,Bristol,4,Home,Half-10m (opp),Centre,Scrum,-3,0,0,0,0,0,End of Half / Match (0)
32265,20,Leicester,Bristol,5,Home,10m-22m (opp),Right,Scrum,-3,0,0,0,0,0,End of Half / Match (0)
32267,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Restart Kick,0,4795,0,0,0,0,Against Converted Try (-7)
32268,20,Exeter,Harlequins,2,Away,22m-10m (own),Centre,Restart Kick,0,4785,0,0,0,0,Against Converted Try (-7)
32269,20,Exeter,Harlequins,3,Away,5m-22m (own),Left,Restart Kick,0,4768,0,0,0,0,Against Converted Try (-7)
32270,20,Exeter,Harlequins,1,Home,10m-Half (own),Right,Kick (Open Play),0,4764,0,0,0,0,For Converted Try (+7)
32271,20,Exeter,Harlequins,2,Home,10m-Half (own),Centre,Kick (Open Play),0,4757,0,0,0,0,For Converted Try (+7)
32272,20,Exeter,Harlequins,3,Home,10m-Half (own),Left,Kick (Open Play),0,4750,0,0,0,0,For Converted Try (+7)
32273,20,Exeter,Harlequins,4,Home,10m-Half (own),Centre,Kick (Open Play),0,4743,0,0,0,0,For Converted Try (+7)
32274,20,Exeter,Harlequins,5,Home,10m-Half (own),Right,Kick (Open Play),0,4734,0,0,0,0,For Converted Try (+7)
32275,20,Exeter,Harlequins,6,Home,10m-Half (own),Centre,Kick (Open Play),0,4728,0,0,0,0,For Converted Try (+7)
32277,20,Exeter,Harlequins,1,Home,5m-22m (own),Centre,Restart Kick,7,4618,0,0,0,0,For Try (+5)
32278,20,Exeter,Harlequins,2,Home,5m-22m (own),Centre,Restart Kick,7,4609,0,0,0,0,For Try (+5)
32279,20,Exeter,Harlequins,3,Home,5m-22m (own),Centre,Restart Kick,7,4594,0,0,0,0,For Try (+5)
32280,20,Exeter,Harlequins,1,Home,10m-Half (own),Centre,Kick (Open Play),7,4589,0,0,0,0,For Try (+5)
32281,20,Exeter,Harlequins,2,Home,10m-Half (own),Centre,Kick (Open Play),7,4585,0,0,0,0,For Try (+5)
32282,20,Exeter,Harlequins,3,Home,10m-Half (own),Left,Kick (Open Play),7,4572,0,0,0,0,For Try (+5)
32283,20,Exeter,Harlequins,4,Home,10m-Half (own),Right,Kick (Open Play),7,4559,0,0,0,0,For Try (+5)
32284,20,Exeter,Harlequins,5,Home,22m-10m (own),Centre,Kick (Open Play),7,4553,0,0,0,0,For Try (+5)
32285,20,Exeter,Harlequins,6,Home,10m-Half (own),Right,Kick (Open Play),7,4545,0,0,0,0,For Try (+5)
32286,20,Exeter,Harlequins,7,Home,10m-Half (own),Centre,Kick (Open Play),7,4534,0,0,0,0,For Try (+5)
32287,20,Exeter,Harlequins,8,Home,10m-Half (own),Centre,Kick (Open Play),7,4529,0,0,0,0,For Try (+5)
32288,20,Exeter,Harlequins,9,Home,10m-Half (own),Centre,Kick (Open Play),7,4522,0,0,0,0,For Try (+5)
32289,20,Exeter,Harlequins,10,Home,10m-Half (own),Centre,Kick (Open Play),7,4512,0,0,0,0,For Try (+5)
32290,20,Exeter,Harlequins,11,Home,22m-10m (own),Centre,Kick (Open Play),7,4493,0,0,0,0,For Try (+5)
32291,20,Exeter,Harlequins,1,Away,22m-10m (own),Left,Kick (Open Play),-7,4489,0,0,0,0,Against Try (-5)
32292,20,Exeter,Harlequins,2,Away,22m-10m (own),Centre,Kick (Open Play),-7,4475,0,0,0,0,Against Try (-5)
32293,20,Exeter,Harlequins,3,Away,22m-10m (own),Centre,Kick (Open Play),-7,4461,0,0,0,0,Against Try (-5)
32294,20,Exeter,Harlequins,1,Home,10m-Half (own),Right,Kick (Open Play),7,4457,0,0,0,0,For Try (+5)
32295,20,Exeter,Harlequins,2,Home,10m-Half (own),Left,Kick (Open Play),7,4441,0,0,0,0,For Try (+5)
32296,20,Exeter,Harlequins,3,Home,10m-Half (own),Centre,Kick (Open Play),7,4436,0,0,0,0,For Try (+5)
32297,20,Exeter,Harlequins,1,Away,10m-Half (own),Left,Turnover Steal,-7,4420,0,0,0,0,Against Try (-5)
32298,20,Exeter,Harlequins,2,Away,10m-Half (own),Left,Turnover Steal,-7,4411,0,0,0,0,Against Try (-5)
32299,20,Exeter,Harlequins,1,Home,5m-22m (own),Centre,Kick (Open Play),7,4401,0,0,0,0,For Try (+5)
32300,20,Exeter,Harlequins,1,Away,22m-10m (own),Centre,Kick (Open Play),-7,4393,0,0,0,0,Against Try (-5)
32301,20,Exeter,Harlequins,1,Home,22m-10m (own),Centre,Kick (Open Play),7,4386,0,0,0,0,For Try (+5)
32302,20,Exeter,Harlequins,2,Home,10m-Half (own),Right,Kick (Open Play),7,4380,0,0,0,0,For Try (+5)
32303,20,Exeter,Harlequins,3,Home,10m-Half (own),Centre,Kick (Open Play),7,4373,0,0,0,0,For Try (+5)
32304,20,Exeter,Harlequins,4,Home,10m-22m (opp),Left,Kick (Open Play),7,4359,0,0,0,0,For Try (+5)
32305,20,Exeter,Harlequins,5,Home,10m-22m (opp),Centre,Kick (Open Play),7,4353,0,0,0,0,For Try (+5)
32306,20,Exeter,Harlequins,6,Home,10m-22m (opp),Centre,Kick (Open Play),7,4345,0,0,0,0,For Try (+5)
32307,20,Exeter,Harlequins,7,Home,10m-22m (opp),Right,Kick (Open Play),7,4332,0,0,0,0,For Try (+5)
32308,20,Exeter,Harlequins,8,Home,10m-22m (opp),Centre,Kick (Open Play),7,4327,0,0,0,0,For Try (+5)
32309,20,Exeter,Harlequins,9,Home,10m-22m (opp),Left,Kick (Open Play),7,4316,0,0,0,0,For Try (+5)
32310,20,Exeter,Harlequins,10,Home,10m-22m (opp),Centre,Kick (Open Play),7,4309,0,0,0,0,For Try (+5)
32311,20,Exeter,Harlequins,11,Home,10m-22m (opp),Left,Kick (Open Play),7,4302,0,0,0,0,For Try (+5)
32312,20,Exeter,Harlequins,12,Home,10m-22m (opp),Centre,Kick (Open Play),7,4295,0,0,0,0,For Try (+5)
32313,20,Exeter,Harlequins,13,Home,10m-22m (opp),Centre,Kick (Open Play),7,4288,0,0,0,0,For Try (+5)
32314,20,Exeter,Harlequins,14,Home,10m-22m (opp),Right,Kick (Open Play),7,4283,0,0,0,0,For Try (+5)
32315,20,Exeter,Harlequins,15,Home,22m-5m (opp),Centre,Kick (Open Play),7,4275,0,0,0,0,For Try (+5)
32316,20,Exeter,Harlequins,16,Home,22m-5m (opp),Centre,Kick (Open Play),7,4269,0,0,0,0,For Try (+5)
32317,20,Exeter,Harlequins,17,Home,22m-5m (opp),Centre,Kick (Open Play),7,4263,0,0,0,0,For Try (+5)
32318,20,Exeter,Harlequins,18,Home,22m-5m (opp),Centre,Kick (Open Play),7,4256,0,0,0,0,For Try (+5)
32319,20,Exeter,Harlequins,19,Home,22m-5m (opp),Centre,Kick (Open Play),7,4249,0,0,0,0,For Try (+5)
32320,20,Exeter,Harlequins,20,Home,22m-5m (opp),Right,Kick (Open Play),7,4241,0,0,0,0,For Try (+5)
32321,20,Exeter,Harlequins,21,Home,22m-5m (opp),Centre,Kick (Open Play),7,4230,0,0,0,0,For Try (+5)
32322,20,Exeter,Harlequins,22,Home,22m-5m (opp),Centre,Kick (Open Play),7,4225,0,0,0,0,For Try (+5)
32323,20,Exeter,Harlequins,23,Home,5m-Goal (opp),Left,Kick (Open Play),7,4215,0,0,0,0,For Try (+5)
32324,20,Exeter,Harlequins,24,Home,5m-Goal (opp),Left,Kick (Open Play),7,4211,0,0,0,0,For Try (+5)
32325,20,Exeter,Harlequins,25,Home,5m-Goal (opp),Left,Kick (Open Play),7,4202,0,0,0,0,For Try (+5)
32326,20,Exeter,Harlequins,26,Home,5m-Goal (opp),Left,Kick (Open Play),7,4197,0,0,0,0,For Try (+5)
32327,20,Exeter,Harlequins,27,Home,5m-Goal (opp),Left,Kick (Open Play),7,4189,0,0,0,0,For Try (+5)
32329,20,Exeter,Harlequins,1,Home,5m-22m (own),Right,Restart Kick,12,4077,0,0,0,0,Against Penalty Kick (-3)
32330,20,Exeter,Harlequins,2,Home,5m-22m (own),Right,Restart Kick,12,4069,0,0,0,0,Against Penalty Kick (-3)
32331,20,Exeter,Harlequins,3,Home,5m-22m (own),Right,Restart Kick,12,4054,0,0,0,0,Against Penalty Kick (-3)
32332,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Lineout,-12,4032,0,0,0,0,For Penalty Kick (+3)
32333,20,Exeter,Harlequins,1,Away,5m-Goal (opp),Left,Lineout,-12,3976,0,0,0,0,For Penalty Kick (+3)
32334,20,Exeter,Harlequins,2,Away,22m-5m (opp),Centre,Lineout,-12,3955,0,0,0,0,For Penalty Kick (+3)
32335,20,Exeter,Harlequins,3,Away,22m-5m (opp),Centre,Lineout,-12,3949,0,0,0,0,For Penalty Kick (+3)
32336,20,Exeter,Harlequins,4,Away,22m-5m (opp),Centre,Lineout,-12,3944,0,0,0,0,For Penalty Kick (+3)
32337,20,Exeter,Harlequins,5,Away,22m-5m (opp),Centre,Lineout,-12,3934,0,0,0,0,For Penalty Kick (+3)
32338,20,Exeter,Harlequins,6,Away,22m-5m (opp),Left,Lineout,-12,3925,0,0,0,0,For Penalty Kick (+3)
32339,20,Exeter,Harlequins,7,Away,22m-5m (opp),Left,Lineout,-12,3919,0,0,0,0,For Penalty Kick (+3)
32340,20,Exeter,Harlequins,8,Away,22m-5m (opp),Centre,Lineout,-12,3913,0,0,0,0,For Penalty Kick (+3)
32341,20,Exeter,Harlequins,9,Away,22m-5m (opp),Centre,Lineout,-12,3906,0,0,0,0,For Penalty Kick (+3)
32342,20,Exeter,Harlequins,10,Away,22m-5m (opp),Right,Lineout,-12,3895,0,0,0,0,For Penalty Kick (+3)
32343,20,Exeter,Harlequins,11,Away,22m-5m (opp),Centre,Lineout,-12,3888,0,0,0,0,For Penalty Kick (+3)
32344,20,Exeter,Harlequins,1,Home,22m-10m (own),Right,Lineout,12,3850,0,0,0,0,Against Penalty Kick (-3)
32345,20,Exeter,Harlequins,2,Home,22m-10m (own),Centre,Lineout,12,3837,0,0,0,0,Against Penalty Kick (-3)
32346,20,Exeter,Harlequins,3,Home,22m-10m (own),Right,Lineout,12,3826,0,0,0,0,Against Penalty Kick (-3)
32347,20,Exeter,Harlequins,4,Home,22m-10m (own),Centre,Lineout,12,3812,0,0,0,0,Against Penalty Kick (-3)
32348,20,Exeter,Harlequins,1,Away,10m-Half (own),Centre,Kick (Open Play),-12,3809,0,0,0,0,For Penalty Kick (+3)
32349,20,Exeter,Harlequins,2,Away,Half-10m (opp),Centre,Kick (Open Play),-12,3784,0,0,0,0,For Penalty Kick (+3)
32350,20,Exeter,Harlequins,3,Away,Half-10m (opp),Left,Kick (Open Play),-12,3773,0,0,0,0,For Penalty Kick (+3)
32351,20,Exeter,Harlequins,4,Away,Half-10m (opp),Centre,Kick (Open Play),-12,3766,0,0,0,0,For Penalty Kick (+3)
32352,20,Exeter,Harlequins,1,Home,Goal-5m (own),Right,Kick (Open Play),12,3758,0,0,0,0,Against Penalty Kick (-3)
32353,20,Exeter,Harlequins,1,Away,10m-22m (opp),Left,Lineout,-12,3719,0,0,0,0,For Penalty Kick (+3)
32354,20,Exeter,Harlequins,1,Home,22m-10m (own),Right,Scrum,12,3672,0,0,0,0,Against Penalty Kick (-3)
32355,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Lineout,-12,3625,0,0,0,0,For Penalty Kick (+3)
32356,20,Exeter,Harlequins,2,Away,22m-5m (opp),Left,Lineout,-12,3610,0,0,0,0,For Penalty Kick (+3)
32357,20,Exeter,Harlequins,3,Away,22m-5m (opp),Centre,Lineout,-12,3606,0,0,0,0,For Penalty Kick (+3)
32358,20,Exeter,Harlequins,4,Away,22m-5m (opp),Centre,Lineout,-12,3601,0,0,0,0,For Penalty Kick (+3)
32359,20,Exeter,Harlequins,5,Away,22m-5m (opp),Centre,Lineout,-12,3595,0,0,0,0,For Penalty Kick (+3)
32360,20,Exeter,Harlequins,6,Away,22m-5m (opp),Centre,Lineout,-12,3589,0,0,0,0,For Penalty Kick (+3)
32361,20,Exeter,Harlequins,1,Home,Goal-5m (own),Right,Lineout,12,3547,0,0,0,0,Against Penalty Kick (-3)
32362,20,Exeter,Harlequins,2,Home,Goal-5m (own),Right,Lineout,12,3529,0,0,0,0,Against Penalty Kick (-3)
32363,20,Exeter,Harlequins,3,Home,5m-22m (own),Right,Lineout,12,3521,0,0,0,0,Against Penalty Kick (-3)
32364,20,Exeter,Harlequins,4,Home,5m-22m (own),Right,Lineout,12,3509,0,0,0,0,Against Penalty Kick (-3)
32365,20,Exeter,Harlequins,1,Away,Half-10m (opp),Left,Kick (Open Play),-12,3504,0,0,0,0,For Penalty Kick (+3)
32366,20,Exeter,Harlequins,2,Away,Half-10m (opp),Left,Kick (Open Play),-12,3494,0,0,0,0,For Penalty Kick (+3)
32367,20,Exeter,Harlequins,3,Away,Half-10m (opp),Centre,Kick (Open Play),-12,3486,0,0,0,0,For Penalty Kick (+3)
32368,20,Exeter,Harlequins,1,Away,Half-10m (opp),Left,Quick Tap,-12,3474,0,0,0,0,For Penalty Kick (+3)
32369,20,Exeter,Harlequins,1,Home,Half-10m (opp),Right,Lineout,12,3413,0,0,0,0,Against Penalty Kick (-3)
32370,20,Exeter,Harlequins,2,Home,10m-22m (opp),Centre,Lineout,12,3400,0,0,0,0,Against Penalty Kick (-3)
32371,20,Exeter,Harlequins,1,Home,10m-Half (own),Centre,Scrum,12,3346,0,0,0,0,Against Penalty Kick (-3)
32372,20,Exeter,Harlequins,1,Away,Half-10m (opp),Centre,Turnover Steal,-12,3330,0,0,0,0,For Penalty Kick (+3)
32373,20,Exeter,Harlequins,1,Away,Half-10m (opp),Centre,Scrum,-12,3261,0,0,0,0,For Penalty Kick (+3)
32374,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Lineout,-12,3199,0,0,0,0,For Penalty Kick (+3)
32375,20,Exeter,Harlequins,2,Away,22m-5m (opp),Centre,Lineout,-12,3190,0,0,0,0,For Penalty Kick (+3)
32376,20,Exeter,Harlequins,3,Away,22m-5m (opp),Centre,Lineout,-12,3185,0,0,0,0,For Penalty Kick (+3)
32377,20,Exeter,Harlequins,4,Away,22m-5m (opp),Left,Lineout,-12,3179,0,0,0,0,For Penalty Kick (+3)
32378,20,Exeter,Harlequins,5,Away,22m-5m (opp),Centre,Lineout,-12,3174,0,0,0,0,For Penalty Kick (+3)
32379,20,Exeter,Harlequins,6,Away,22m-5m (opp),Centre,Lineout,-12,3165,0,0,0,0,For Penalty Kick (+3)
32380,20,Exeter,Harlequins,1,Home,5m-22m (own),Centre,Turnover Steal,12,3150,0,0,0,0,Against Penalty Kick (-3)
32381,20,Exeter,Harlequins,1,Away,22m-5m (opp),Left,Turnover Steal,-12,3124,0,0,0,0,For Penalty Kick (+3)
32382,20,Exeter,Harlequins,2,Away,22m-5m (opp),Left,Turnover Steal,-12,3112,0,0,0,0,For Penalty Kick (+3)
32383,20,Exeter,Harlequins,3,Away,22m-5m (opp),Left,Turnover Steal,-12,3107,0,0,0,0,For Penalty Kick (+3)
32384,20,Exeter,Harlequins,4,Away,22m-5m (opp),Centre,Turnover Steal,-12,3099,0,0,0,0,For Penalty Kick (+3)
32385,20,Exeter,Harlequins,5,Away,22m-5m (opp),Centre,Turnover Steal,-12,3091,0,0,0,0,For Penalty Kick (+3)
32386,20,Exeter,Harlequins,6,Away,22m-5m (opp),Centre,Turnover Steal,-12,3086,0,0,0,0,For Penalty Kick (+3)
32387,20,Exeter,Harlequins,7,Away,5m-Goal (opp),Left,Turnover Steal,-12,3077,0,0,0,0,For Penalty Kick (+3)
32388,20,Exeter,Harlequins,1,Home,Goal-5m (own),Right,Turnover Steal,12,3075,0,0,0,0,Against Penalty Kick (-3)
32389,20,Exeter,Harlequins,2,Home,Goal-5m (own),Right,Turnover Steal,12,3066,0,0,0,0,Against Penalty Kick (-3)
32390,20,Exeter,Harlequins,3,Home,Goal-5m (own),Centre,Turnover Steal,12,3053,0,0,0,0,Against Penalty Kick (-3)
32391,20,Exeter,Harlequins,1,Away,10m-Half (own),Left,Lineout,-12,3011,0,0,0,0,For Penalty Kick (+3)
32392,20,Exeter,Harlequins,1,Home,Half-10m (opp),Centre,Scrum,12,2923,0,0,0,0,Against Penalty Kick (-3)
32393,20,Exeter,Harlequins,2,Home,10m-22m (opp),Left,Scrum,12,2909,0,0,0,0,Against Penalty Kick (-3)
